1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9562;Erlangen;KfS;124;106;0;0;0;0;106;85.5;115;100;15;76;66.1
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9563;Fürth;KfS;96;73;0;0;0;0;85;88.5;86;65;21;43;50
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9564;Nürnberg;KfS;649;124;7;1.1;0;0;576;88.8;596;457;139;372;62.4
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9565;Schwabach;KfS;41;99;0;0;0;0;37;90.2;34;29;5;20;58.8
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9571;Ansbach;LK;150;80;2;1.3;0;0;143;95.3;135;111;24;70;51.9
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9572;Erlangen-Höchstadt;LK;91;65;0;0;0;0;80;87.9;82;71;11;55;67.1
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9573;Fürth;LK;89;74;0;0;0;0;83;93.3;90;67;23;68;75.6
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9574;Nürnberger Land;LK;167;97;1;0.6;0;0;154;92.2;156;134;22;111;71.2
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9575;Neustadt a.d.Aisch-Bad Windsheim;LK;49;47;2;4.1;0;0;41;83.7;42;34;8;19;45.2
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9576;Roth;LK;93;72;1;1.1;0;0;78;83.9;81;70;11;49;60.5
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9577;Weißenburg-Gunzenhausen;LK;44;45;2;4.5;0;0;44;100;44;34;10;20;45.5
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9661;Aschaffenburg;KfS;52;72;0;0;0;0;46;88.5;44;34;10;24;54.5
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9662;Schweinfurt;KfS;53;97;2;3.8;0;0;51;96.2;51;46;5;35;68.6
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9663;Würzburg;KfS;103;81;1;1;0;0;98;95.1;103;91;12;70;68
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9671;Aschaffenburg;LK;132;75;0;0;0;0;123;93.2;124;104;20;73;58.9
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9672;Bad Kissingen;LK;40;38;1;2.5;0;0;39;97.5;37;32;5;13;35.1
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9673;Rhön-Grabfeld;LK;30;37;2;6.7;0;0;26;86.7;26;21;5;8;30.8
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9674;Haßberge;LK;48;56;0;0;0;0;45;93.8;44;35;9;23;52.3
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9675;Kitzingen;LK;47;50;0;0;0;0;43;91.5;43;35;8;24;55.8
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9676;Miltenberg;LK;65;50;0;0;0;0;57;87.7;61;51;10;25;41
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9677;Main-Spessart;LK;62;49;2;3.2;0;0;59;95.2;63;56;7;34;54
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9678;Schweinfurt;LK;102;87;0;0;0;0;98;96.1;100;89;11;64;64
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9679;Würzburg;LK;110;67;1;0.9;0;0;106;96.4;110;105;5;72;65.5
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9761;Augsburg;KfS;247;82;3;1.2;0;0;228;92.3;232;185;47;134;57.8
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9762;Kaufbeuren;KfS;31;68;1;3.2;0;0;27;87.1;28;18;10;7;25
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9763;Kempten (Allgäu);KfS;34;49;3;8.8;0;0;30;88.2;34;25;9;15;44.1
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9764;Memmingen;KfS;48;105;5;10.4;0;0;44;91.7;44;34;10;29;65.9
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9771;Aichach-Friedberg;LK;50;36;0;0;0;0;39;78;37;33;4;17;45.9
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9772;Augsburg;LK;111;42;2;1.8;0;0;92;82.9;90;76;14;43;47.8
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9773;Dillingen a.d.Donau;LK;44;44;2;4.5;0;0;42;95.5;43;34;9;14;32.6
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9774;Günzburg;LK;95;73;0;0;0;0;88;92.6;91;75;16;60;65.9
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9775;Neu-Ulm;LK;139;77;7;5;0;0;123;88.5;125;104;21;77;61.6
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9776;Lindau (Bodensee);LK;150;180;1;0.7;0;0;139;92.7;143;126;17;126;88.1
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9777;Ostallgäu;LK;96;66;1;1;0;0;96;100;97;84;13;66;68
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9778;Unterallgäu;LK;116;77;0;0;0;0;107;92.2;117;93;24;85;72.6
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9779;Donau-Ries;LK;70;51;1;1.4;0;0;67;95.7;67;52;15;26;38.8
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;9780;Oberallgäu;LK;49;31;0;0;0;0;44;89.8;43;30;13;19;44.2
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;10041;Regionalverband Saarbrücken;RV;812;245;11;1.4;0;0;388;47.8;350;280;70;188;53.7
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;10042;Merzig-Wadern;LK;107;102;3;2.8;0;0;93;86.9;85;69;16;39;45.9
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;10043;Neunkirchen;LK;170;129;2;1.2;0;0;130;76.5;117;91;26;42;35.9
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;10044;Saarlouis;LK;332;170;2;0.6;0;0;230;69.3;212;175;37;121;57.1
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;10045;Saarpfalz-Kreis;LK;174;122;0;0;0;0;142;81.6;130;101;29;29;22.3
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;10046;St. Wendel;LK;39;45;0;0;0;0;26;66.7;24;18;6;9;37.5
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;11000;Berlin;KfS;5,556;148;95;1.7;0;0;4,157;74.8;3,599;2,860;739;2,159;60
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;12051;Brandenburg an der Havel;KfS;57;77;0;0;0;0;46;80.7;42;32;10;14;33.3
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;12052;Cottbus;KfS;86;86;1;1.2;0;0;75;87.2;60;46;14;21;35
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;12053;Frankfurt (Oder);KfS;221;380;1;0.5;0;0;206;93.2;213;191;22;200;93.9
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;12054;Potsdam;KfS;72;39;0;0;0;0;60;83.3;59;43;16;25;42.4
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;12060;Barnim;LK;205;107;4;2;0;0;178;86.8;166;147;19;100;60.2
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;12061;Dahme-Spreewald;LK;471;263;2;0.4;0;0;422;89.6;339;262;77;271;79.9
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;12062;Elbe-Elster;LK;55;55;1;1.8;0;0;42;76.4;41;34;7;9;22
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;12063;Havelland;LK;92;54;0;0;0;0;75;81.5;67;54;13;25;37.3
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;12064;Märkisch-Oderland;LK;167;83;0;0;0;0;141;84.4;147;119;28;62;42.2
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;12065;Oberhavel;LK;134;61;3;2.2;0;0;99;73.9;100;78;22;30;30
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;12066;Oberspreewald-Lausitz;LK;71;66;1;1.4;0;0;58;81.7;55;41;14;20;36.4
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;12067;Oder-Spree;LK;163;89;4;2.5;0;0;138;84.7;131;110;21;73;55.7
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;12068;Ostprignitz-Ruppin;LK;102;102;0;0;0;0;77;75.5;76;60;16;29;38.2
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;12069;Potsdam-Mittelmark;LK;111;50;0;0;0;0;82;73.9;83;68;15;33;39.8
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;12070;Prignitz;LK;51;67;2;3.9;0;0;32;62.7;33;30;3;10;30.3
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;12071;Spree-Neiße;LK;153;136;2;1.3;0;0;127;83;125;115;10;98;78.4
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;12072;Teltow-Fläming;LK;139;79;2;1.4;0;0;122;87.8;120;98;22;46;38.3
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;12073;Uckermark;LK;104;88;2;1.9;0;0;93;89.4;96;76;20;50;52.1
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;13003;Rostock;KfS;134;64;1;0.7;0;0;126;94;125;92;33;55;44
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;13004;Schwerin;KfS;88;89;0;0;0;0;82;93.2;90;74;16;57;63.3
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;13071;Mecklenburgische Seenplatte;LK;143;55;0;0;0;0;132;92.3;132;98;34;22;16.7
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;13072;Landkreis Rostock;LK;103;47;1;1;0;0;93;90.3;86;70;16;19;22.1
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;13073;Vorpommern-Rügen;LK;130;57;0;0;0;0;112;86.2;120;88;32;35;29.2
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;13074;Nordwestmecklenburg;LK;112;70;1;0.9;0;0;97;86.6;94;78;16;12;12.8
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;13075;Vorpommern-Greifswald;LK;227;96;2;0.9;0;0;215;94.7;204;163;41;96;47.1
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;13076;Ludwigslust-Parchim;LK;384;179;1;0.3;0;0;275;71.6;252;155;97;85;33.7
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;14511;Chemnitz;KfS;349;140;3;0.9;0;0;283;81.1;281;225;56;160;56.9
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;14521;Erzgebirgskreis;LK;118;36;2;1.7;0;0;104;88.1;116;86;30;28;24.1
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;14522;Mittelsachsen;LK;142;47;0;0;0;0;125;88;129;102;27;45;34.9
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;14523;Vogtlandkreis;LK;130;58;6;4.6;0;0;114;87.7;119;85;34;38;31.9
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;14524;Zwickau;LK;122;39;3;2.5;0;0;96;78.7;91;71;20;36;39.6
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;14612;Dresden;KfS;402;71;10;2.5;0;0;333;82.8;328;274;54;187;57
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;14625;Bautzen;LK;147;49;5;3.4;0;0;121;82.3;121;98;23;60;49.6
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;14626;Görlitz;LK;447;179;3;0.7;0;0;432;96.6;432;382;50;368;85.2
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;14627;Meißen;LK;98;41;1;1;0;0;89;90.8;87;75;12;30;34.5
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;14628;Sächsische Schweiz-Osterzgebirge;LK;262;106;3;1.1;0;0;244;93.1;241;219;22;177;73.4
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;14713;Leipzig;KfS;577;94;14;2.4;0;0;498;86.3;480;390;90;260;54.2
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;14729;Leipzig;LK;143;55;4;2.8;0;0;121;84.6;121;97;24;34;28.1
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;14730;Nordsachsen;LK;1,013;507;7;0.7;0;0;431;42.5;416;345;71;327;78.6
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;15001;Dessau-Roßlau;KfS;54;68;0;0;0;0;50;92.6;43;35;8;26;60.5
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;15002;Halle (Saale);KfS;236;97;6;2.5;0;0;189;80.1;180;145;35;76;42.2
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;15003;Magdeburg;KfS;214;89;2;0.9;0;0;182;85;187;154;33;77;41.2
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;15081;Altmarkkreis Salzwedel;LK;39;47;0;0;0;0;34;87.2;36;26;10;7;19.4
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;15082;Anhalt-Bitterfeld;LK;156;99;1;0.6;0;0;136;87.2;115;86;29;63;54.8
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;15083;Börde;LK;164;96;4;2.4;0;0;153;93.3;120;99;21;21;17.5
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;15084;Burgenlandkreis;LK;179;101;7;3.9;0;0;128;71.5;131;102;29;51;38.9
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;15085;Harz;LK;251;119;2;0.8;0;0;224;89.2;206;168;38;93;45.1
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;15086;Jerichower Land;LK;76;84;1;1.3;0;0;64;84.2;68;53;15;14;20.6
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;15087;Mansfeld-Südharz;LK;105;80;0;0;0;0;91;86.7;96;74;22;23;24
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;15088;Saalekreis;LK;178;97;1;0.6;0;0;143;80.3;139;106;33;41;29.5
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;15089;Salzlandkreis;LK;144;77;0;0;0;0;120;83.3;112;88;24;33;29.5
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;15090;Stendal;LK;67;61;0;0;0;0;50;74.6;47;39;8;7;14.9
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;15091;Wittenberg;LK;84;68;0;0;0;0;77;91.7;72;53;19;10;13.9
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;16051;Erfurt;KfS;396;184;4;1;0;0;351;88.6;324;215;109;91;28.1
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;16052;Gera;KfS;97;104;0;0;0;0;82;84.5;77;59;18;39;50.6
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;16053;Jena;KfS;115;103;2;1.7;0;0;65;56.5;58;45;13;23;39.7
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;16054;Suhl;KfS;147;397;0;0;0;0;126;85.7;129;102;27;105;81.4
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;16055;Weimar;KfS;58;88;4;6.9;0;0;33;56.9;33;26;7;8;24.2
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;16061;Eichsfeld;KfS;70;70;0;0;0;0;56;80;60;45;15;9;15
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;16062;Nordhausen;LK;43;52;0;0;0;0;36;83.7;35;30;5;14;40
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;16063;Wartburgkreis;LK;96;60;0;0;0;0;77;80.2;74;58;16;20;27
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;16064;Unstrut-Hainich-Kreis;LK;69;67;2;2.9;0;0;52;75.4;44;32;12;9;20.5
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;16065;Kyffhäuserkreis;LK;40;54;0;0;0;0;35;87.5;33;26;7;5;15.2
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;16066;Schmalkalden-Meiningen;LK;203;164;0;0;0;0;129;63.5;128;87;41;28;21.9
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;16067;Gotha;LK;149;110;3;2;0;0;127;85.2;118;97;21;48;40.7
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;16068;Sömmerda;LK;61;88;0;0;0;0;43;70.5;46;37;9;5;10.9
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;16069;Hildburghausen;LK;27;44;0;0;0;0;22;81.5;20;14;6;1;5
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;16070;Ilm-Kreis;LK;96;90;1;1;0;0;86;89.6;96;69;27;23;24
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;16071;Weimarer Land;LK;67;81;1;1.5;0;0;54;80.6;48;38;10;13;27.1
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;16072;Sonneberg;LK;55;97;2;3.6;0;0;29;52.7;30;24;6;10;33.3
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;16073;Saalfeld-Rudolstadt;LK;69;68;0;0;0;0;46;66.7;36;29;7;4;11.1
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;16074;Saale-Holzland-Kreis;LK;107;129;0;0;0;0;71;66.4;55;45;10;22;40
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;16075;Saale-Orla-Kreis;LK;59;75;0;0;0;0;52;88.1;51;44;7;10;19.6
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;16076;Greiz;LK;62;64;1;1.6;0;0;40;64.5;35;27;8;6;17.1
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;16077;Altenburger Land;LK;56;63;3;5.4;0;0;35;62.5;35;25;10;9;25.7
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1001;Flensburg;KfS;85;92;0;0;3;0;82;96.5;67;58;9;17;25.4
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1002;Kiel;KfS;191;77;0;0;0;0;189;99;172;143;29;50;29.1
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1003;Lübeck;KfS;235;108;0;0;0;0;233;99.1;194;158;36;51;26.3
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1004;Neumünster;KfS;115;145;0;0;0;0;114;99.1;102;90;12;46;45.1
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1051;Dithmarschen;K;45;33;0;0;0;0;43;95.6;46;37;9;15;32.6
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1053;Herzogtum Lauenburg;K;76;37;0;0;0;0;74;97.4;72;55;17;16;22.2
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1054;Nordfriesland;K;64;38;0;0;0;0;64;100;59;45;14;16;27.1
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1055;Ostholstein;K;78;38;0;0;1;0;76;97.4;74;50;24;10;13.5
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1056;Pinneberg;K;128;40;0;0;1;1;127;99.2;118;103;15;44;37.3
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1057;Plön;K;31;24;0;0;0;0;31;100;31;28;3;8;25.8
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1058;Rendsburg-Eckernförde;K;56;20;0;0;0;0;56;100;57;48;9;15;26.3
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1059;Schleswig-Flensburg;K;50;24;0;0;0;0;50;100;46;40;6;12;26.1
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1060;Segeberg;K;109;38;0;0;0;0;107;98.2;101;82;19;41;40.6
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1061;Steinburg;K;43;32;0;0;0;0;43;100;42;36;6;11;26.2
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1062;Stormarn;K;68;27;0;0;0;0;67;98.5;63;51;12;19;30.2
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;2000;Hamburg;KfS;1,708;90;0;0;1;0;1,643;96.2;1,442;1,214;228;693;48.1
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3101;Braunschweig;KfS;227;90;0;0;0;0;222;97.8;206;170;36;63;30.6
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3102;Salzgitter;KfS;42;40;0;0;0;0;42;100;40;35;5;14;35
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3103;Wolfsburg;KfS;68;54;0;0;0;0;68;100;64;58;6;29;45.3
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3151;Gifhorn;LK;52;29;0;0;0;0;52;100;51;44;7;13;25.5
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3153;Goslar;LK;83;62;0;0;0;0;83;100;75;64;11;16;21.3
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3154;Helmstedt;LK;36;39;0;0;0;0;35;97.2;34;32;2;18;52.9
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3155;Northeim;LK;83;62;0;0;0;1;82;98.8;71;55;16;12;16.9
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3157;Peine;LK;43;31;0;0;0;0;43;100;40;36;4;14;35
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3158;Wolfenbüttel;LK;35;29;0;0;0;0;34;97.1;33;28;5;8;24.2
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3159;Göttingen;LK;162;49;0;0;0;0;162;100;141;121;20;33;23.4
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3241;Region Hannover;LK;981;84;0;0;0;1;964;98.3;807;664;143;341;42.3
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3251;Diepholz;LK;81;36;0;0;0;0;81;100;76;64;12;27;35.5
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3252;Hameln-Pyrmont;LK;61;40;0;0;0;0;61;100;52;45;7;19;36.5
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3254;Hildesheim;LK;99;36;0;0;0;0;98;99;87;70;17;17;19.5
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3255;Holzminden;LK;25;35;0;0;0;0;25;100;22;19;3;4;18.2
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3256;Nienburg (Weser);LK;41;33;0;0;0;0;41;100;40;32;8;11;27.5
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3257;Schaumburg;LK;48;30;0;0;0;0;47;97.9;44;37;7;16;36.4
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3351;Celle;LK;113;62;0;0;0;0;113;100;93;73;20;19;20.4
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3352;Cuxhaven;LK;41;20;0;0;1;0;41;100;40;37;3;8;20
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3353;Harburg;LK;80;31;0;0;0;0;79;98.8;77;59;18;20;26
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3354;Lüchow-Dannenberg;LK;51;104;0;0;0;0;52;102;45;40;5;5;11.1
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3355;Lüneburg;LK;63;34;0;0;0;0;63;100;57;45;12;17;29.8
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3356;Osterholz;LK;28;24;0;0;0;0;28;100;23;16;7;2;8.7
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3357;Rotenburg (Wümme);LK;64;38;0;0;1;0;64;100;63;45;18;12;19
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3358;Heidekreis;LK;66;45;0;0;0;1;64;97;52;44;8;16;30.8
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3359;Stade;LK;73;35;0;0;0;0;72;98.6;72;62;10;27;37.5
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3360;Uelzen;LK;69;73;0;0;0;0;67;97.1;61;54;7;9;14.8
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3361;Verden;LK;41;29;0;0;0;0;41;100;36;27;9;12;33.3
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3401;Delmenhorst;KfS;33;42;0;0;0;0;33;100;29;24;5;11;37.9
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3402;Emden;KfS;36;71;0;0;0;0;36;100;31;28;3;10;32.3
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3403;Oldenburg (Oldenburg);KfS;75;43;0;0;0;0;73;97.3;67;59;8;20;29.9
