1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9571;Ansbach;LK;351;189;10;2.8;0;0;337;96;306;271;35;69;22.5
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9572;Erlangen-Höchstadt;LK;266;193;5;1.9;0;0;252;94.7;229;203;26;45;19.7
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9573;Fürth;LK;209;176;4;1.9;0;0;203;97.1;186;155;31;28;15.1
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9574;Nürnberger Land;LK;415;242;3;0.7;0;0;393;94.7;367;310;57;94;25.6
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9575;Neustadt a.d.Aisch-Bad Windsheim;LK;177;175;2;1.1;0;0;173;97.7;159;140;19;25;15.7
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9576;Roth;LK;165;130;6;3.6;0;0;155;93.9;151;128;23;22;14.6
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9577;Weißenburg-Gunzenhausen;LK;237;249;5;2.1;0;0;225;94.9;206;176;30;25;12.1
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9661;Aschaffenburg;KfS;433;611;3;0.7;0;0;423;97.7;411;362;49;112;27.3
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9662;Schweinfurt;KfS;436;818;9;2.1;0;0;419;96.1;364;320;44;108;29.7
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9663;Würzburg;KfS;905;713;7;0.8;0;0;857;94.7;788;682;106;233;29.6
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9671;Aschaffenburg;LK;403;231;2;0.5;0;0;385;95.5;381;338;43;97;25.5
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9672;Bad Kissingen;LK;289;280;13;4.5;0;0;283;97.9;264;209;55;23;8.7
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9673;Rhön-Grabfeld;LK;198;249;5;2.5;0;0;193;97.5;173;148;25;14;8.1
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9674;Haßberge;LK;248;294;8;3.2;0;0;238;96;208;175;33;25;12
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9675;Kitzingen;LK;293;320;3;1;0;0;284;96.9;275;235;40;82;29.8
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9676;Miltenberg;LK;395;307;6;1.5;0;0;389;98.5;349;312;37;62;17.8
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9677;Main-Spessart;LK;268;213;4;1.5;0;0;249;92.9;238;219;19;30;12.6
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9678;Schweinfurt;LK;309;267;8;2.6;0;0;298;96.4;284;250;34;83;29.2
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9679;Würzburg;LK;392;241;2;0.5;0;0;379;96.7;372;326;46;80;21.5
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9761;Augsburg;KfS;1,649;557;31;1.9;0;0;1,578;95.7;1,392;1,178;214;400;28.7
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9762;Kaufbeuren;KfS;152;340;3;2;0;0;147;96.7;147;122;25;26;17.7
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9763;Kempten (Allgäu);KfS;363;527;17;4.7;0;0;346;95.3;341;281;60;77;22.6
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9764;Memmingen;KfS;315;710;5;1.6;0;0;308;97.8;277;233;44;61;22
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9771;Aichach-Friedberg;LK;207;153;4;1.9;0;0;195;94.2;200;170;30;51;25.5
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9772;Augsburg;LK;588;230;11;1.9;0;0;557;94.7;520;458;62;98;18.8
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9773;Dillingen a.d.Donau;LK;218;224;5;2.3;0;0;209;95.9;197;169;28;25;12.7
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9774;Günzburg;LK;338;265;9;2.7;0;0;316;93.5;292;257;35;91;31.2
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9775;Neu-Ulm;LK;556;316;8;1.4;0;0;512;92.1;488;409;79;163;33.4
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9776;Lindau (Bodensee);LK;473;576;13;2.7;0;0;451;95.3;430;375;55;141;32.8
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9777;Ostallgäu;LK;424;299;41;9.7;0;0;408;96.2;379;332;47;124;32.7
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9778;Unterallgäu;LK;299;205;6;2;0;0;288;96.3;279;236;43;58;20.8
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9779;Donau-Ries;LK;435;324;46;10.6;0;0;415;95.4;362;324;38;73;20.2
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);9780;Oberallgäu;LK;328;210;14;4.3;0;0;314;95.7;298;241;57;67;22.5
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);10041;Regionalverband Saarbrücken;RV;1,404;429;5;0.4;0;0;1,303;92.8;1,175;1,009;166;260;22.1
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);10042;Merzig-Wadern;LK;343;331;0;0;0;0;313;91.3;282;237;45;50;17.7
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);10043;Neunkirchen;LK;424;323;4;0.9;0;0;391;92.2;364;308;56;37;10.2
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);10044;Saarlouis;LK;477;246;7;1.5;0;0;436;91.4;415;346;69;79;19
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);10045;Saarpfalz-Kreis;LK;245;173;3;1.2;0;0;212;86.5;218;175;43;25;11.5
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);10046;St. Wendel;LK;163;189;1;0.6;0;0;148;90.8;138;115;23;9;6.5
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);11000;Berlin;KfS;18,820;514;331;1.8;0;0;16,331;86.8;13,407;12,106;1,301;5,684;42.4
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);12051;Brandenburg an der Havel;KfS;519;720;2;0.4;0;0;498;96;401;349;52;30;7.5
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);12052;Cottbus;KfS;425;431;4;0.9;0;0;407;95.8;371;326;45;58;15.6
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);12053;Frankfurt (Oder);KfS;346;607;2;0.6;0;0;337;97.4;301;266;35;73;24.3
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);12054;Potsdam;KfS;720;395;10;1.4;0;0;677;94;632;548;84;108;17.1
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);12060;Barnim;LK;596;318;3;0.5;0;0;557;93.5;540;460;80;60;11.1
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);12061;Dahme-Spreewald;LK;393;227;4;1;0;0;351;89.3;338;290;48;71;21
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);12062;Elbe-Elster;LK;188;186;1;0.5;0;0;178;94.7;163;137;26;8;4.9
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);12063;Havelland;LK;389;236;12;3.1;0;0;352;90.5;328;282;46;14;4.3
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);12064;Märkisch-Oderland;LK;790;401;8;1;0;0;749;94.8;643;543;100;56;8.7
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);12065;Oberhavel;LK;664;310;6;0.9;0;0;618;93.1;561;464;97;46;8.2
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);12066;Oberspreewald-Lausitz;LK;322;297;0;0;0;0;311;96.6;274;234;40;15;5.5
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);12067;Oder-Spree;LK;1,088;607;5;0.5;0;0;963;88.5;816;674;142;83;10.2
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);12068;Ostprignitz-Ruppin;LK;504;510;2;0.4;0;0;479;95;426;343;83;32;7.5
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);12069;Potsdam-Mittelmark;LK;416;191;10;2.4;0;0;379;91.1;375;328;47;42;11.2
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);12070;Prignitz;LK;296;389;1;0.3;0;0;282;95.3;257;217;40;17;6.6
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);12071;Spree-Neiße;LK;167;148;0;0;0;0;153;91.6;150;130;20;32;21.3
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);12072;Teltow-Fläming;LK;554;323;11;2;0;0;527;95.1;485;429;56;107;22.1
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);12073;Uckermark;LK;666;563;5;0.8;0;0;649;97.4;597;512;85;96;16.1
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);13003;Rostock;KfS;1,421;680;6;0.4;0;0;1,319;92.8;1,138;940;198;98;8.6
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);13004;Schwerin;KfS;900;941;6;0.7;0;0;842;93.6;657;535;122;113;17.2
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);13071;Mecklenburgische Seenplatte;LK;1,519;589;5;0.3;0;0;1,456;95.9;1,186;1,008;178;71;6
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);13072;Landkreis Rostock;LK;1,179;543;6;0.5;0;0;1,141;96.8;925;758;167;75;8.1
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);13073;Vorpommern-Rügen;LK;1,294;574;7;0.5;0;0;1,257;97.1;1,051;879;172;100;9.5
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);13074;Nordwestmecklenburg;LK;727;460;7;1;0;0;694;95.5;578;487;91;22;3.8
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);13075;Vorpommern-Greifswald;LK;836;355;8;1;0;0;801;95.8;721;634;87;62;8.6
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);13076;Ludwigslust-Parchim;LK;772;364;7;0.9;0;0;726;94;600;508;92;90;15
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);14511;Chemnitz;KfS;1,384;566;14;1;0;0;1,323;95.6;1,162;979;183;324;27.9
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);14521;Erzgebirgskreis;LK;910;274;11;1.2;0;0;886;97.4;757;623;134;107;14.1
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);14522;Mittelsachsen;LK;724;240;12;1.7;0;0;704;97.2;621;513;108;66;10.6
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);14523;Vogtlandkreis;LK;715;319;13;1.8;0;0;681;95.2;588;475;113;80;13.6
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);14524;Zwickau;LK;944;303;12;1.3;0;0;910;96.4;819;669;150;96;11.7
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);14612;Dresden;KfS;2,144;385;40;1.9;0;0;2,046;95.4;1,858;1,608;250;424;22.8
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);14625;Bautzen;LK;791;265;31;3.9;0;0;743;93.9;689;586;103;91;13.2
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);14626;Görlitz;LK;932;372;13;1.4;0;0;904;97;826;705;121;273;33.1
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);14627;Meißen;LK;558;232;13;2.3;0;0;533;95.5;515;427;88;57;11.1
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);14628;Sächsische Schweiz-Osterzgebirge;LK;555;227;9;1.6;0;0;539;97.1;512;443;69;107;20.9
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);14713;Leipzig;KfS;2,952;494;14;0.5;0;0;2,625;88.9;2,313;1,989;324;690;29.8
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);14729;Leipzig;LK;459;178;7;1.5;0;0;432;94.1;420;355;65;48;11.4
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);14730;Nordsachsen;LK;1,140;577;15;1.3;0;0;533;46.8;474;398;76;56;11.8
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);15001;Dessau-Roßlau;KfS;561;707;8;1.4;0;0;530;94.5;435;367;68;34;7.8
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);15002;Halle (Saale);KfS;1,383;581;11;0.8;0;0;1,269;91.8;1,114;953;161;239;21.5
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);15003;Magdeburg;KfS;1,207;512;20;1.7;0;0;1,106;91.6;941;816;125;136;14.5
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);15081;Altmarkkreis Salzwedel;LK;263;318;3;1.1;0;0;255;97;219;187;32;12;5.5
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);15082;Anhalt-Bitterfeld;LK;930;592;12;1.3;0;0;884;95.1;714;591;123;49;6.9
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);15083;Börde;LK;468;274;2;0.4;0;0;445;95.1;392;331;61;39;9.9
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);15084;Burgenlandkreis;LK;1,205;679;25;2.1;0;0;1,150;95.4;915;758;157;89;9.7
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);15085;Harz;LK;915;434;5;0.5;0;0;839;91.7;728;582;146;20;2.7
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);15086;Jerichower Land;LK;313;350;0;0;0;0;282;90.1;267;233;34;26;9.7
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);15087;Mansfeld-Südharz;LK;533;399;6;1.1;0;0;504;94.6;427;362;65;46;10.8
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);15088;Saalekreis;LK;686;374;9;1.3;0;0;659;96.1;583;491;92;51;8.7
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);15089;Salzlandkreis;LK;688;367;7;1;0;0;637;92.6;574;478;96;39;6.8
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);15090;Stendal;LK;625;566;8;1.3;0;0;605;96.8;536;427;109;26;4.9
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);15091;Wittenberg;LK;424;341;3;0.7;0;0;406;95.8;372;305;67;35;9.4
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);16051;Erfurt;KfS;1,872;876;11;0.6;0;0;1,740;92.9;1,380;1,134;246;227;16.4
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);16052;Gera;KfS;1,197;1,299;16;1.3;0;0;1,169;97.7;843;702;141;115;13.6
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);16053;Jena;KfS;635;573;45;7.1;0;0;607;95.6;456;400;56;52;11.4
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);16054;Suhl;KfS;240;659;0;0;0;0;229;95.4;203;158;45;26;12.8
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);16055;Weimar;KfS;449;690;2;0.4;0;0;430;95.8;350;284;66;23;6.6
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);16056;Eisenach;KfS;258;615;5;1.9;0;0;244;94.6;211;172;39;22;10.4
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);16061;Eichsfeld;LK;380;382;5;1.3;0;0;362;95.3;297;260;37;41;13.8
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);16062;Nordhausen;LK;578;701;3;0.5;0;0;557;96.4;463;363;100;30;6.5
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);16063;Wartburgkreis;LK;317;269;3;0.9;0;0;309;97.5;272;220;52;14;5.1
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);16064;Unstrut-Hainich-Kreis;LK;632;621;12;1.9;0;0;610;96.5;418;329;89;24;5.7
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);16065;Kyffhäuserkreis;LK;559;760;3;0.5;0;0;540;96.6;387;305;82;23;5.9
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);16066;Schmalkalden-Meiningen;LK;497;400;1;0.2;0;0;475;95.6;398;336;62;24;6
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);16067;Gotha;LK;637;473;14;2.2;0;0;589;92.5;502;416;86;77;15.3
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);16068;Sömmerda;LK;234;339;1;0.4;0;0;220;94;196;163;33;7;3.6
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);16069;Hildburghausen;LK;248;396;1;0.4;0;0;229;92.3;182;152;30;17;9.3
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);16070;Ilm-Kreis;LK;398;377;6;1.5;0;0;387;97.2;317;271;46;39;12.3
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);16071;Weimarer Land;LK;444;540;6;1.4;0;0;439;98.9;274;221;53;28;10.2
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);16072;Sonneberg;LK;434;761;2;0.5;0;0;402;92.6;265;217;48;19;7.2
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);16073;Saalfeld-Rudolstadt;LK;613;600;2;0.3;0;0;588;95.9;440;374;66;18;4.1
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);16074;Saale-Holzland-Kreis;LK;494;597;8;1.6;0;0;474;96;333;289;44;30;9
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);16075;Saale-Orla-Kreis;LK;452;568;11;2.4;0;0;427;94.5;323;272;51;25;7.7
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);16076;Greiz;LK;520;538;16;3.1;0;0;495;95.2;421;352;69;48;11.4
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);16077;Altenburger Land;LK;578;654;44;7.6;0;0;555;96;432;357;75;36;8.3
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);1001;Flensburg;KfS;8,303;9,232;645;7.8;5;5;4,956;59.7;3,138;2,314;824;900;28.7
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);1002;Kiel;KfS;20,406;8,275;1,445;7.1;15;9;10,367;50.8;6,740;5,180;1,560;1,787;26.5
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);1003;Lübeck;KfS;19,528;9,047;1,378;7.1;16;14;10,994;56.3;7,165;5,376;1,789;1,656;23.1
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);1004;Neumünster;KfS;8,045;10,068;579;7.2;13;11;4,773;59.3;3,289;2,588;701;1,128;34.3
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);1051;Dithmarschen;K;6,326;4,747;369;5.8;4;11;3,712;58.7;2,793;2,058;735;494;17.7
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);1053;Herzogtum Lauenburg;K;9,653;4,847;836;8.7;7;13;5,209;54;3,998;3,026;972;990;24.8
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);1054;Nordfriesland;K;16,876;10,097;519;3.1;11;9;13,415;79.5;3,382;2,571;811;549;16.2
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);1055;Ostholstein;K;10,794;5,357;805;7.5;14;11;5,761;53.4;4,395;3,340;1,055;683;15.5
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);1056;Pinneberg;K;17,949;5,661;1,320;7.4;17;11;9,177;51.1;6,765;5,253;1,512;1,943;28.7
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);1057;Plön;K;5,010;3,873;340;6.8;7;7;2,854;57;2,178;1,599;579;324;14.9
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);1058;Rendsburg-Eckernförde;K;11,108;4,043;858;7.7;15;25;6,072;54.7;4,741;3,666;1,075;946;20
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);1059;Schleswig-Flensburg;K;7,872;3,885;532;6.8;7;20;4,765;60.5;3,439;2,606;833;538;15.6
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);1060;Segeberg;K;12,781;4,597;927;7.3;13;25;6,512;51;5,271;4,131;1,140;1,374;26.1
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);1061;Steinburg;K;6,726;5,146;411;6.1;6;12;4,035;60;2,771;2,123;648;513;18.5
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);1062;Stormarn;K;11,804;4,818;1,067;9;9;6;5,778;48.9;4,887;3,843;1,044;1,310;26.8
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);2000;Hamburg;KfS;175,695;9,484;13,827;7.9;106;96;82,065;46.7;55,117;42,647;12,470;22,359;40.6
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);3101;Braunschweig;KfS;17,227;6,931;1,012;5.9;18;19;11,232;65.2;7,837;5,960;1,877;2,121;27.1
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);3102;Salzgitter;KfS;5,859;5,641;371;6.3;13;9;3,864;65.9;3,019;2,244;775;1,000;33.1
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);3103;Wolfsburg;KfS;7,779;6,281;500;6.4;7;6;4,686;60.2;3,347;2,547;800;1,152;34.4
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);3151;Gifhorn;LK;6,047;3,412;355;5.9;3;7;4,108;67.9;3,099;2,357;742;681;22
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);3153;Goslar;LK;7,639;5,672;515;6.7;6;2;5,011;65.6;3,632;2,671;961;681;18.8
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);3154;Helmstedt;LK;5,856;6,399;426;7.3;5;2;3,836;65.5;2,751;2,087;664;673;24.5
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);3155;Northeim;LK;6,469;4,909;413;6.4;12;7;4,420;68.3;3,264;2,457;807;637;19.5
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);3157;Peine;LK;6,561;4,830;353;5.4;8;10;4,294;65.4;2,939;2,247;692;777;26.4
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);3158;Wolfenbüttel;LK;4,144;3,472;304;7.3;7;7;2,461;59.4;2,054;1,522;532;354;17.2
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);3159;Göttingen;LK;20,586;6,356;1,459;7.1;17;17;13,515;65.7;9,052;6,724;2,328;2,276;25.1
