1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;;;;;
Schluessel;Straftat;Gemeindeschluessel;Stadt-/Landkreis;Kreisart;Anzahl erfasste Faelle;Haeufigkeitszahl;erfasste Faelle, davon Versuche - Anzahl;erfasste Faelle, davon Versuche - Anteil in %;mit Schusswaffe gedroht;mit Schusswaffe geschossen;Auffklaerung - Anzahl Faelle;Aufklaerungsquote;Tatverdaechtige insgesamt;Tatverdaechtige - maennlich;Tatverdaechtige - weiblich;Nichtdeutsche Tatverdaechtige - Anzahl;Nichtdeutsche Tatverdaechtige - Anteil in % an der Gesamtzahl;;;;;
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;9777;Ostallgäu;LK;572;405;299;52.3;0;0;569;99.5;676;597;79;646;95.6;2334842;;9777;Ostallgäu;141,182
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;9778;Unterallgäu;LK;869;598;108;12.4;0;0;869;100;870;480;390;867;99.7;2334842;;9778;Unterallgäu;145,341
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;9779;Donau-Ries;LK;42;31;0;0;0;0;42;100;42;35;7;42;100;2334842;;9779;Donau-Ries;133,783
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;9780;Oberallgäu;LK;91;58;1;1.1;0;0;91;100;91;76;15;89;97.8;2334842;;9780;Oberallgäu;156,008
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;10041;Regionalverband Saarbrücken;RV;1,210;368;202;16.7;0;0;1,183;97.8;1,166;997;169;1,154;99;2334842;;10041;Regionalverband Saarbrücken;328,714
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;10042;Merzig-Wadern;LK;77;75;33;42.9;0;0;77;100;83;69;14;81;97.6;2334842;;10042;Merzig-Wadern;103,243
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;10043;Neunkirchen;LK;23;18;0;0;0;0;23;100;27;17;10;26;96.3;2334842;;10043;Neunkirchen;131,408
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;10044;Saarlouis;LK;532;274;15;2.8;0;0;532;100;529;356;173;523;98.9;2334842;;10044;Saarlouis;194,319
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;10045;Saarpfalz-Kreis;LK;26;18;0;0;0;0;26;100;26;17;9;25;96.2;2334842;;10045;Saarpfalz-Kreis;142,196
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;10046;St. Wendel;LK;13;15;0;0;0;0;13;100;14;9;5;14;100;2334842;;10046;St. Wendel;87,007
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;11000;Berlin;KfS;14,981;408;100;0.7;0;0;14,631;97.7;12,390;8,539;3,851;12,274;99.1;2334842;;11000;Berlin;3,669,491
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;12051;Brandenburg an der Havel;KfS;30;42;0;0;0;0;30;100;30;29;1;30;100;2334842;;12051;Brandenburg an der Havel;72,184
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;12052;Cottbus;KfS;42;42;0;0;0;0;40;95.2;41;39;2;40;97.6;2334842;;12052;Cottbus;99,678
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;12053;Frankfurt (Oder);KfS;645;1,117;3;0.5;0;0;569;88.2;556;452;104;551;99.1;2334842;;12053;Frankfurt (Oder);57,751
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;12054;Potsdam;KfS;66;37;0;0;0;0;65;98.5;66;57;9;62;93.9;2334842;;12054;Potsdam;180,334
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;12060;Barnim;LK;122;66;0;0;0;0;119;97.5;112;95;17;108;96.4;2334842;;12060;Barnim;185,244
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;12061;Dahme-Spreewald;LK;2,344;1,372;92;3.9;0;0;2,325;99.2;2,269;1,568;701;2,265;99.8;2334842;;12061;Dahme-Spreewald;170,791
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;12062;Elbe-Elster;LK;6;6;0;0;0;0;6;100;6;5;1;6;100;2334842;;12062;Elbe-Elster;101,827
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;12063;Havelland;LK;36;22;0;0;0;0;36;100;35;33;2;35;100;2334842;;12063;Havelland;162,996
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;12064;Märkisch-Oderland;LK;93;48;0;0;0;0;92;98.9;89;77;12;88;98.9;2334842;;12064;Märkisch-Oderland;195,751
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;12065;Oberhavel;LK;47;22;0;0;0;0;47;100;48;43;5;46;95.8;2334842;;12065;Oberhavel;212,914
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;12066;Oberspreewald-Lausitz;LK;8;7;0;0;0;0;7;87.5;7;5;2;7;100;2334842;;12066;Oberspreewald-Lausitz;109,371
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;12067;Oder-Spree;LK;1,268;709;0;0;0;0;1,257;99.1;1,234;799;435;1,231;99.8;2334842;;12067;Oder-Spree;178,803
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;12068;Ostprignitz-Ruppin;LK;20;20;0;0;0;0;20;100;20;14;6;19;95;2334842;;12068;Ostprignitz-Ruppin;98,861
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;12069;Potsdam-Mittelmark;LK;39;18;0;0;0;0;39;100;39;30;9;39;100;2334842;;12069;Potsdam-Mittelmark;216,566
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;12070;Prignitz;LK;15;20;0;0;0;0;15;100;15;14;1;15;100;2334842;;12070;Prignitz;76,158
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;12071;Spree-Neiße;LK;130;114;0;0;0;0;125;96.2;126;112;14;126;100;2334842;;12071;Spree-Neiße;113,720
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;12072;Teltow-Fläming;LK;46;27;0;0;0;0;42;91.3;43;36;7;43;100;2334842;;12072;Teltow-Fläming;169,997
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;12073;Uckermark;LK;121;102;0;0;0;0;120;99.2;122;101;21;120;98.4;2334842;;12073;Uckermark;118,947
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;13003;Rostock;KfS;967;462;13;1.3;0;0;960;99.3;955;731;224;951;99.6;2334842;;13003;Rostock;209,191
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;13004;Schwerin;KfS;493;515;0;0;0;0;490;99.4;484;312;172;480;99.2;2334842;;13004;Schwerin;95,653
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;13071;Mecklenburgische Seenplatte;LK;74;29;0;0;0;0;73;98.6;77;65;12;71;92.2;2334842;;13071;Mecklenburgische Seenplatte;258,074
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;13072;Landkreis Rostock;LK;28;13;1;3.6;0;0;28;100;29;18;11;25;86.2;2334842;;13072;Landkreis Rostock;215,794
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;13073;Vorpommern-Rügen;LK;241;107;0;0;0;0;241;100;250;239;11;247;98.8;2334842;;13073;Vorpommern-Rügen;224,702
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;13074;Nordwestmecklenburg;LK;22;14;0;0;0;0;22;100;24;18;6;24;100;2334842;;13074;Nordwestmecklenburg;157,322
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;13075;Vorpommern-Greifswald;LK;269;114;0;0;0;0;269;100;303;269;34;301;99.3;2334842;;13075;Vorpommern-Greifswald;235,623
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;13076;Ludwigslust-Parchim;LK;208;98;0;0;0;0;205;98.6;197;142;55;193;98;2334842;;13076;Ludwigslust-Parchim;211,779
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;14511;Chemnitz;KfS;1,315;534;4;0.3;0;0;1,305;99.2;1,260;890;370;1,253;99.4;2334842;;14511;Chemnitz;246,334
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;14521;Erzgebirgskreis;LK;225;67;1;0.4;0;0;223;99.1;220;182;38;220;100;2334842;;14521;Erzgebirgskreis;334,948
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;14522;Mittelsachsen;LK;85;28;0;0;0;0;85;100;91;74;17;89;97.8;2334842;;14522;Mittelsachsen;304,099
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;14523;Vogtlandkreis;LK;349;154;0;0;0;0;347;99.4;339;295;44;335;98.8;2334842;;14523;Vogtlandkreis;225,997
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;14524;Zwickau;LK;116;37;0;0;0;0;116;100;117;107;10;115;98.3;2334842;;14524;Zwickau;315,002
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;14612;Dresden;KfS;1,137;204;12;1.1;0;0;1,085;95.4;1,076;799;277;1,070;99.4;2334842;;14612;Dresden;556,780
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;14625;Bautzen;LK;283;94;0;0;0;0;272;96.1;276;201;75;269;97.5;2334842;;14625;Bautzen;299,758
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;14626;Görlitz;LK;1,841;728;60;3.3;0;0;1,763;95.8;1,759;1,377;382;1,738;98.8;2334842;;14626;Görlitz;252,725
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;14627;Meißen;LK;76;31;0;0;0;0;74;97.4;78;66;12;75;96.2;2334842;;14627;Meißen;241,717
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;14628;Sächsische Schweiz-Osterzgebirge;LK;1,310;533;11;0.8;0;0;1,274;97.3;1,278;1,065;213;1,267;99.1;2334842;;14628;Sächsische Schweiz-Osterzgebirge;245,586
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;14713;Leipzig;KfS;1,670;282;1;0.1;0;0;1,660;99.4;1,617;1,175;442;1,610;99.6;2334842;;14713;Leipzig;593,145
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;14729;Leipzig;LK;66;26;0;0;0;0;63;95.5;59;46;13;58;98.3;2334842;;14729;Leipzig;258,139
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;14730;Nordsachsen;LK;360;182;32;8.9;0;0;347;96.4;360;241;119;356;98.9;2334842;;14730;Nordsachsen;197,741
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;15001;Dessau-Roßlau;KfS;69;86;0;0;0;0;68;98.6;65;63;2;65;100;2334842;;15001;Dessau-Roßlau;80,103
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;15002;Halle (Saale);KfS;152;64;0;0;0;0;152;100;143;131;12;141;98.6;2334842;;15002;Halle (Saale);238,762
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;15003;Magdeburg;KfS;476;200;0;0;0;0;471;98.9;485;392;93;483;99.6;2334842;;15003;Magdeburg;237,565
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;15081;Altmarkkreis Salzwedel;LK;9;11;0;0;0;0;5;55.6;5;4;1;5;100;2334842;;15081;Altmarkkreis Salzwedel;83,173
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;15082;Anhalt-Bitterfeld;LK;99;62;0;0;0;0;97;98;98;91;7;97;99;2334842;;15082;Anhalt-Bitterfeld;158,486
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;15083;Börde;LK;27;16;0;0;0;0;27;100;27;22;5;26;96.3;2334842;;15083;Börde;170,923
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;15084;Burgenlandkreis;LK;62;35;1;1.6;0;0;50;80.6;51;46;5;48;94.1;2334842;;15084;Burgenlandkreis;178,846
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;15085;Harz;LK;1,077;505;1;0.1;0;0;1,075;99.8;1,053;723;330;1,052;99.9;2334842;;15085;Harz;213,310
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;15086;Jerichower Land;LK;49;55;2;4.1;0;0;33;67.3;35;25;10;34;97.1;2334842;;15086;Jerichower Land;89,589
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;15087;Mansfeld-Südharz;LK;8;6;1;12.5;0;0;8;100;10;8;2;8;80;2334842;;15087;Mansfeld-Südharz;134,942
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;15088;Saalekreis;LK;136;74;0;0;0;0;122;89.7;128;115;13;127;99.2;2334842;;15088;Saalekreis;183,815
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;15089;Salzlandkreis;LK;113;60;0;0;0;0;111;98.2;112;98;14;111;99.1;2334842;;15089;Salzlandkreis;189,125
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;15090;Stendal;LK;39;35;0;0;0;0;39;100;40;31;9;39;97.5;2334842;;15090;Stendal;111,190
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;15091;Wittenberg;LK;40;32;0;0;0;0;28;70;28;28;0;28;100;2334842;;15091;Wittenberg;124,953
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;16051;Erfurt;KfS;174;81;0;0;0;0;172;98.9;167;149;18;166;99.4;2334842;;16051;Erfurt;213,981
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;16052;Gera;KfS;36;39;0;0;0;0;36;100;35;29;6;34;97.1;2334842;;16052;Gera;93,125
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;16053;Jena;KfS;13;12;0;0;0;0;13;100;16;15;1;16;100;2334842;;16053;Jena;111,343
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;16054;Suhl;KfS;1,590;4,322;0;0;0;0;1,587;99.8;1,579;981;598;1,577;99.9;2334842;;16054;Suhl;36,789
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;16055;Weimar;KfS;12;18;0;0;0;0;12;100;17;13;4;16;94.1;2334842;;16055;Weimar;65,228
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;16056;Eisenach;KfS;9;21;0;0;0;0;9;100;9;7;2;9;100;2334842;;16056;Eisenach;42,250
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;16061;Eichsfeld;LK;5;5;0;0;0;0;4;80;4;3;1;4;100;2334842;;16061;Eichsfeld;100,006
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;16062;Nordhausen;LK;13;16;0;0;0;0;10;76.9;9;6;3;9;100;2334842;;16062;Nordhausen;83,416
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;16063;Wartburgkreis;LK;77;65;0;0;0;0;77;100;82;66;16;77;93.9;2334842;;16063;Wartburgkreis;118,974
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;16064;Unstrut-Hainich-Kreis;LK;6;6;0;0;0;0;6;100;7;5;2;7;100;2334842;;16064;Unstrut-Hainich-Kreis;102,232
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;16065;Kyffhäuserkreis;LK;4;5;0;0;0;0;4;100;3;3;0;3;100;2334842;;16065;Kyffhäuserkreis;74,212
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;16066;Schmalkalden-Meiningen;LK;4;3;0;0;0;0;4;100;4;3;1;4;100;2334842;;16066;Schmalkalden-Meiningen;124,916
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;16067;Gotha;LK;4;3;0;0;0;0;4;100;4;3;1;4;100;2334842;;16067;Gotha;134,908
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;16068;Sömmerda;LK;5;7;0;0;0;0;5;100;5;4;1;5;100;2334842;;16068;Sömmerda;69,427
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;16069;Hildburghausen;LK;1;2;0;0;0;0;1;100;1;1;0;1;100;2334842;;16069;Hildburghausen;63,197
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;16070;Ilm-Kreis;LK;15;14;0;0;0;0;15;100;15;13;2;14;93.3;2334842;;16070;Ilm-Kreis;106,249
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;16071;Weimarer Land;LK;12;15;0;0;0;0;12;100;12;10;2;12;100;2334842;;16071;Weimarer Land;82,156
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;16072;Sonneberg;LK;8;14;0;0;0;0;8;100;8;6;2;8;100;2334842;;16072;Sonneberg;57,717
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;16073;Saalfeld-Rudolstadt;LK;28;27;0;0;0;0;28;100;27;26;1;27;100;2334842;;16073;Saalfeld-Rudolstadt;103,199
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;16074;Saale-Holzland-Kreis;LK;12;14;0;0;0;0;12;100;14;11;3;14;100;2334842;;16074;Saale-Holzland-Kreis;82,950
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;16075;Saale-Orla-Kreis;LK;8;10;0;0;0;0;8;100;9;8;1;7;77.8;2334842;;16075;Saale-Orla-Kreis;80,312
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;16076;Greiz;LK;5;5;0;0;0;0;5;100;7;5;2;7;100;2334842;;16076;Greiz;97,398
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;16077;Altenburger Land;LK;26;29;0;0;0;0;26;100;29;21;8;29;100;2334842;;16077;Altenburger Land;89,393
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);1001;Flensburg;KfS;560;621;6;1.1;0;0;533;95.2;514;443;71;86;16.7;2346938;;1001;Flensburg;90,164
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);1002;Kiel;KfS;1,555;630;23;1.5;0;0;1,219;78.4;1,080;967;113;280;25.9;2346938;;1002;Kiel;246,794
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);1003;Lübeck;KfS;1,993;920;15;0.8;0;0;1,834;92;1,480;1,265;215;286;19.3;2346938;;1003;Lübeck;216,530
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);1004;Neumünster;KfS;527;657;9;1.7;0;0;470;89.2;405;364;41;127;31.4;2346938;;1004;Neumünster;80,196
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);1051;Dithmarschen;K;342;257;14;4.1;0;0;326;95.3;302;257;45;12;4;2346938;;1051;Dithmarschen;133,193
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);1053;Herzogtum Lauenburg;K;572;289;5;0.9;0;0;535;93.5;509;453;56;97;19.1;2346938;;1053;Herzogtum Lauenburg;198,019
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);1054;Nordfriesland;K;392;236;11;2.8;0;0;368;93.9;359;308;51;46;12.8;2346938;;1054;Nordfriesland;165,951
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);1055;Ostholstein;K;852;425;20;2.3;0;0;753;88.4;677;565;112;71;10.5;2346938;;1055;Ostholstein;200,539
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);1056;Pinneberg;K;1,039;329;4;0.4;0;0;950;91.4;858;742;116;159;18.5;2346938;;1056;Pinneberg;316,103
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);1057;Plön;K;289;225;10;3.5;0;0;278;96.2;250;205;45;23;9.2;2346938;;1057;Plön;128,686
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);1058;Rendsburg-Eckernförde;K;559;204;11;2;0;0;520;93;502;431;71;63;12.5;2346938;;1058;Rendsburg-Eckernförde;274,098
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);1059;Schleswig-Flensburg;K;405;201;8;2;0;0;382;94.3;367;303;64;41;11.2;2346938;;1059;Schleswig-Flensburg;201,156
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);1060;Segeberg;K;951;343;18;1.9;0;0;818;86;777;693;84;116;14.9;2346938;;1060;Segeberg;277,175
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);1061;Steinburg;K;431;329;11;2.6;0;0;395;91.6;365;318;47;43;11.8;2346938;;1061;Steinburg;131,013
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);1062;Stormarn;K;737;302;5;0.7;0;0;678;92;630;557;73;109;17.3;2346938;;1062;Stormarn;244,156
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);2000;Hamburg;KfS;14,841;803;448;3;0;0;13,321;89.8;10,263;9,051;1,212;4,029;39.3;2346938;;2000;Hamburg;1,847,253
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);3101;Braunschweig;KfS;1,546;620;19;1.2;0;0;1,466;94.8;1,336;1,178;158;318;23.8;2346938;;3101;Braunschweig;249,406
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);3102;Salzgitter;KfS;473;454;5;1.1;0;0;453;95.8;401;343;58;94;23.4;2346938;;3102;Salzgitter;104,291
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);3103;Wolfsburg;KfS;507;408;3;0.6;0;0;477;94.1;443;391;52;92;20.8;2346938;;3103;Wolfsburg;124,371
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);3151;Gifhorn;LK;515;292;4;0.8;0;0;497;96.5;445;393;52;61;13.7;2346938;;3151;Gifhorn;176,523
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);3153;Goslar;LK;520;382;13;2.5;0;0;485;93.3;455;378;77;46;10.1;2346938;;3153;Goslar;136,292
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);3154;Helmstedt;LK;511;560;7;1.4;0;0;481;94.1;408;346;62;57;14;2346938;;3154;Helmstedt;91,297
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);3155;Northeim;LK;689;521;18;2.6;0;0;677;98.3;588;503;85;65;11.1;2346938;;3155;Northeim;132,285
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);3157;Peine;LK;436;323;2;0.5;0;0;416;95.4;399;341;58;93;23.3;2346938;;3157;Peine;134,801
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);3158;Wolfenbüttel;LK;269;225;0;0;0;0;246;91.4;232;204;28;29;12.5;2346938;;3158;Wolfenbüttel;119,622
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);3159;Göttingen;LK;1,667;511;20;1.2;0;0;1,568;94.1;1,416;1,167;249;215;15.2;2346938;;3159;Göttingen;326,041
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);3241;Region Hannover;LK;8,148;704;104;1.3;0;0;7,615;93.5;6,409;5,635;774;2,025;31.6;2346938;;3241;Region Hannover;1,157,115
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);3251;Diepholz;LK;900;415;12;1.3;0;0;870;96.7;857;771;86;161;18.8;2346938;;3251;Diepholz;217,089
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);3252;Hameln-Pyrmont;LK;1,079;726;13;1.2;0;0;1,049;97.2;887;728;159;158;17.8;2346938;;3252;Hameln-Pyrmont;148,549
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);3254;Hildesheim;LK;1,178;427;10;0.8;0;0;1,135;96.3;979;807;172;126;12.9;2346938;;3254;Hildesheim;275,817
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);3255;Holzminden;LK;411;583;27;6.6;0;0;393;95.6;312;268;44;42;13.5;2346938;;3255;Holzminden;70,458
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);3256;Nienburg (Weser);LK;331;273;6;1.8;0;0;313;94.6;302;261;41;38;12.6;2346938;;3256;Nienburg (Weser);121,390
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);3257;Schaumburg;LK;624;395;6;1;0;0;598;95.8;483;403;80;58;12;2346938;;3257;Schaumburg;157,820
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);3351;Celle;LK;819;458;17;2.1;0;0;782;95.5;555;477;78;91;16.4;2346938;;3351;Celle;179,011
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);3352;Cuxhaven;LK;731;369;8;1.1;0;0;686;93.8;617;519;98;72;11.7;2346938;;3352;Cuxhaven;198,038
