1;2;3;4;5;6;7;8;9;10;11;12;
305*00;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.;15;Sachsen-Anhalt;127;5.7;2;1.6;42;33.1;30;6;20
305*00;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.;1;Schleswig-Holstein;155;5.4;0;0;55;35.5;57;8;14
305*00;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.;16;Thueringen;21;1;0;0;8;38.1;10;1;10
305*00;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.;70;Bund echte Zaehlung der Tatverdaechtigen;2,979;3.6;65;2.2;1,081;36.3;999;233;23.3
305000;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.†von†sonstigem†Gut;8;Baden-Wuerttemberg;209;1.9;2;1;98;46.9;101;27;26.7
305000;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.†von†sonstigem†Gut;9;Bayern;603;4.7;16;2.7;289;47.9;203;57;28.1
305000;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.†von†sonstigem†Gut;11;Berlin;160;4.5;0;0;23;14.4;23;1;4.3
305000;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.†von†sonstigem†Gut;12;Brandenburg;38;1.5;1;2.6;15;39.5;16;1;6.3
305000;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.†von†sonstigem†Gut;4;Bremen;68;10.1;0;0;9;13.2;10;1;10
305000;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.†von†sonstigem†Gut;2;Hamburg;132;7.4;3;2.3;28;21.2;28;5;17.9
305000;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.†von†sonstigem†Gut;6;Hessen;212;3.4;5;2.4;95;44.8;104;41;39.4
305000;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.†von†sonstigem†Gut;13;Mecklenburg-Vorpommern;30;1.9;0;0;11;36.7;11;0;0
305000;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.†von†sonstigem†Gut;3;Niedersachsen;234;3;8;3.4;116;49.6;127;24;18.9
305000;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.†von†sonstigem†Gut;5;Nordrhein-Westfalen;408;2.3;20;4.9;124;30.4;127;34;26.8
305000;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.†von†sonstigem†Gut;7;Rheinland-Pfalz;161;4;0;0;69;42.9;57;11;19.3
305000;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.†von†sonstigem†Gut;10;Saarland;35;3.5;1;2.9;6;17.1;6;2;33.3
305000;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.†von†sonstigem†Gut;14;Sachsen;117;2.9;2;1.7;43;36.8;43;2;4.7
305000;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.†von†sonstigem†Gut;15;Sachsen-Anhalt;123;5.5;2;1.6;40;32.5;27;6;22.2
305000;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.†von†sonstigem†Gut;1;Schleswig-Holstein;145;5.1;0;0;54;37.2;53;8;15.1
305000;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.†von†sonstigem†Gut;16;Thueringen;18;0.8;0;0;7;38.9;9;1;11.1
305000;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.†von†sonstigem†Gut;70;Bund echte Zaehlung der Tatverdaechtigen;2,693;3.3;60;2.2;1,027;38.1;943;221;23.4
305500;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.†von†unbaren†Zahlungsmitteln;8;Baden-Wuerttemberg;22;0.2;1;4.5;4;18.2;4;0;0
305500;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.†von†unbaren†Zahlungsmitteln;9;Bayern;11;0.1;1;9.1;1;9.1;1;0;0
305500;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.†von†unbaren†Zahlungsmitteln;11;Berlin;42;1.2;1;2.4;2;4.8;2;2;100
305500;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.†von†unbaren†Zahlungsmitteln;12;Brandenburg;2;0.1;0;0;1;50;1;0;0
305500;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.†von†unbaren†Zahlungsmitteln;4;Bremen;8;1.2;0;0;1;12.5;1;0;0
305500;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.†von†unbaren†Zahlungsmitteln;2;Hamburg;18;1;1;5.6;1;5.6;1;1;100
305500;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.†von†unbaren†Zahlungsmitteln;6;Hessen;33;0.5;0;0;9;27.3;9;3;33.3
305500;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.†von†unbaren†Zahlungsmitteln;13;Mecklenburg-Vorpommern;2;0.1;0;0;1;50;1;0;0
305500;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.†von†unbaren†Zahlungsmitteln;3;Niedersachsen;34;0.4;0;0;11;32.4;11;1;9.1
305500;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.†von†unbaren†Zahlungsmitteln;5;Nordrhein-Westfalen;62;0.3;1;1.6;12;19.4;11;5;45.5
305500;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.†von†unbaren†Zahlungsmitteln;7;Rheinland-Pfalz;17;0.4;0;0;4;23.5;4;2;50
305500;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.†von†unbaren†Zahlungsmitteln;10;Saarland;3;0.3;0;0;1;33.3;2;0;0
305500;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.†von†unbaren†Zahlungsmitteln;14;Sachsen;15;0.4;0;0;2;13.3;2;0;0
305500;Einfacher†Diebstahl†in/aus†Banken,†Sparkassen,†Postfilialen†und†-agenturen†und†dgl.†von†unbaren†Zahlungsmitteln;15;Sachsen-Anhalt;4;0.2;0;0;2;50;3;0;0
