1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
405020;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Banken, Sparkassen, Postfilialen und -agenturen und dgl.;130;0;34;26.2;49;50;16;15;0;0;0;367;282.3;89;87;2;59;66.3
410*00;Schwerer Diebstahl in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen;83,214;1.3;29,870;35.9;26,680;24,399;14,657;17,471;7;0;0;15,444;18.6;12,758;11,858;900;3,749;29.4
410000;Schwerer Diebstahl insg. in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen von sonstigem Gut;78,666;1.2;29,306;37.3;25,175;23,041;13,793;16,650;7;0;0;14,389;18.3;11,933;11,088;845;3,471;29.1
410010;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen von sonstigem Gut;77,660;1.2;29,059;37.4;24,732;22,758;13,647;16,516;7;0;0;13,694;17.6;11,167;10,378;789;3,026;27.1
410020;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen von sonstigem Gut;1,006;0;247;24.6;443;283;146;134;0;0;0;695;69.1;1,065;994;71;590;55.4
410100;Schwerer Diebstahl insg. in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen von Kraftwagen;877;0;137;15.6;411;240;104;122;0;0;0;301;34.3;465;442;23;158;34
410110;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen von Kraftwagen;796;0;130;16.3;374;213;97;112;0;0;0;257;32.3;394;375;19;112;28.4
410120;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen von Kraftwagen;81;0;7;8.6;37;27;7;10;0;0;0;44;54.3;71;67;4;46;64.8
410200;Schwerer Diebstahl insg. in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen von Mopeds und Kraftraedern;383;0;54;14.1;190;102;55;36;0;0;0;101;26.4;141;136;5;24;17
410210;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen von Mopeds und Kraftraedern;375;0;54;14.4;188;99;54;34;0;0;0;97;25.9;136;131;5;23;16.9
410220;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen von Mopeds und Kraftraedern;8;0;0;0;2;3;1;2;0;0;0;4;50;5;5;0;1;20
410300;Schwerer Diebstahl insg. in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen von Fahrraedern;1,444;0;95;6.6;408;492;312;232;0;0;0;201;13.9;243;225;18;87;35.8
410310;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen von Fahrraedern;1,420;0;92;6.5;394;485;311;230;0;0;0;187;13.2;220;203;17;72;32.7
410320;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen von Fahrraedern;24;0;3;12.5;14;7;1;2;0;0;0;14;58.3;26;25;1;18;69.2
410400;Schwerer Diebstahl insg. in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen von Schusswaffen;53;0;8;15.1;14;21;11;7;0;0;0;14;26.4;15;15;0;5;33.3
410410;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen von Schusswaffen;49;0;7;14.3;13;18;11;7;0;0;0;10;20.4;11;11;0;4;36.4
410420;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen von Schusswaffen;4;0;1;25;1;3;0;0;0;0;0;4;100;4;4;0;1;25
410500;Schwerer Diebstahl insg. in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen von unbaren Zahlungsmitteln;814;0;45;5.5;189;213;219;193;0;0;0;204;25.1;255;231;24;53;20.8
410510;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen von unbaren Zahlungsmitteln;780;0;43;5.5;182;202;211;185;0;0;0;190;24.4;232;212;20;43;18.5
410520;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen von unbaren Zahlungsmitteln;34;0;2;5.9;7;11;8;8;0;0;0;14;41.2;24;20;4;10;41.7
410700;Schwerer Diebstahl insg. in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen von/aus Automaten;800;0;158;19.8;242;244;135;179;0;0;0;198;24.8;205;195;10;93;45.4
410710;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen von/aus Automaten;744;0;149;20;208;235;132;169;0;0;0;150;20.2;167;160;7;67;40.1
410720;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen von/aus Automaten;56;0;9;16.1;34;9;3;10;0;0;0;48;85.7;44;40;4;31;70.5
410800;Schwerer Diebstahl insg. in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen von Antiquitaeten, Kunst- und sakralen Gegenstaenden;177;0;67;37.9;51;46;28;52;0;0;0;36;20.3;52;50;2;17;32.7
410810;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen von Antiquitaeten, Kunst- und sakralen Gegenstaenden;169;0;64;37.9;46;45;28;50;0;0;0;30;17.8;43;41;2;12;27.9
410820;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen von Antiquitaeten, Kunst- und sakralen Gegenstaenden;8;0;3;37.5;5;1;0;2;0;0;0;6;75;9;9;0;5;55.6
415*00;Schwerer Diebstahl in/aus Gaststaetten, Kantinen, Hotels und Pensionen;23,344;0.4;7,531;32.3;6,185;6,016;4,350;6,793;0;0;0;4,478;19.2;4,180;3,912;268;1,568;37.5
415000;Schwerer Diebstahl insg. in/aus Gaststaetten, Kantinen, Hotels und Pensionen von sonstigem Gut;19,474;0.3;7,246;37.2;5,166;4,929;3,477;5,902;0;0;0;3,683;18.9;3,624;3,396;228;1,284;35.4
415010;Besonders schwerer Fall des Diebstahls in/aus Gaststaetten, Kantinen, Hotels und Pensionen von sonstigem Gut;19,224;0.3;7,183;37.4;5,079;4,877;3,447;5,821;0;0;0;3,499;18.2;3,370;3,161;209;1,113;33
415020;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Gaststaetten, Kantinen, Hotels und Pensionen von sonstigem Gut;250;0;63;25.2;87;52;30;81;0;0;0;184;73.6;329;307;22;206;62.6
415500;Schwerer Diebstahl insg. in/aus Gaststaetten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;367;0;41;11.2;71;86;44;166;0;0;0;90;24.5;90;83;7;35;38.9
415510;Besonders schwerer Fall des Diebstahls in/aus Gaststaetten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;317;0;38;12;66;77;37;137;0;0;0;79;24.9;79;72;7;26;32.9
415520;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Gaststaetten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;50;0;3;6;5;9;7;29;0;0;0;11;22;12;12;0;9;75
415700;Schwerer Diebstahl insg. Gaststaetten, Kantinen, Hotels und Pensionen von/aus Automaten;3,503;0.1;244;7;948;1,001;829;725;0;0;0;705;20.1;721;681;40;369;51.2
415710;besonders schwerer Fall des Diebstahls in/aus Gaststaetten, Kantinen, Hotels und Pensionen von/aus Automaten;3,410;0.1;236;6.9;915;985;808;702;0;0;0;634;18.6;660;625;35;321;48.6
415720;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Gaststaetten, Kantinen, Hotels und Pensionen von/aus Automaten;93;0;8;8.6;33;16;21;23;0;0;0;71;76.3;90;84;6;75;83.3
425*00;Schwerer Diebstahl in/aus Kiosken, Warenhaeusern, Verkaufsraeumen, Selbstbedienungslaeden, Schaufenstern, Schaukaesten und Vitrinen darunter:;56,544;0.9;16,764;29.6;11,342;15,945;12,907;16,234;116;0;0;27,696;49;24,506;20,308;4,198;14,697;60
425000;Schwerer Diebstahl insg. in/aus Kiosken, Warenh., Verkaufsraeumen pp. von sonstigem Gut;32,994;0.5;14,823;44.9;8,645;9,575;6,342;8,428;4;0;0;7,391;22.4;7,531;6,892;639;3,232;42.9
425010;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenh., Verkaufsraeumen pp. von sonstigem Gut;31,539;0.5;14,542;46.1;8,117;9,149;6,103;8,168;2;0;0;6,262;19.9;6,258;5,778;480;2,370;37.9
425020;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Kiosken, Warenh., Verkaufsraeumen pp. von sonstigem Gut;1,455;0;281;19.3;528;426;239;260;2;0;0;1,129;77.6;1,526;1,354;172;1,004;65.8
425300;Schwerer Diebstahl insg. in/aus Kiosken, Warenh., Verkaufsraeumen pp. von Fahrraedern;476;0;178;37.4;99;189;106;80;2;0;0;123;25.8;174;154;20;74;42.5
425310;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenh., Verkaufsraeumen pp. von Fahrraedern;441;0;174;39.5;89;178;99;74;1;0;0;94;21.3;136;123;13;47;34.6
425320;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Kiosken, Warenh., Verkaufsraeumen pp.von Fahrraedern;35;0;4;11.4;10;11;7;6;1;0;0;29;82.9;38;31;7;27;71.1
425400;Schwerer Diebstahl insg. in/aus Kiosken, Warenh., Verkaufsraeumen pp. von Schusswaffen;44;0;15;34.1;17;16;6;5;0;0;0;15;34.1;25;22;3;12;48
425410;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenh., Verkaufsraeumen pp. von Schusswaffen;33;0;11;33.3;12;12;4;5;0;0;0;6;18.2;7;7;0;1;14.3
425420;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Kiosken, Warenh., Verkaufsraeumen pp.von Schusswaffen;11;0;4;36.4;5;4;2;0;0;0;0;9;81.8;18;15;3;11;61.1
425500;Schwerer Diebstahl insg. in/aus Kiosken, Warenh., Verkaufsraeumen pp. von unbaren Zahlungsmitteln;554;0;158;28.5;113;183;124;134;0;0;0;169;30.5;240;201;39;111;46.3
425510;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenh., Verkaufsraeumen pp. von unbaren Zahlungsmitteln;431;0;140;32.5;86;129;99;117;0;0;0;114;26.5;150;126;24;54;36
425520;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Kiosken, Warenh., Verkaufsraeumen pp. von unbaren Zahlungsmitteln;123;0;18;14.6;27;54;25;17;0;0;0;55;44.7;90;75;15;57;63.3
426*00;Schwerer Ladendiebstahl;22,476;0.4;1,590;7.1;2,468;5,982;6,329;7,587;110;0;0;19,998;89;17,536;13,929;3,607;11,883;67.8
426000;Schwerer Ladendiebstahl insg.;22,476;0.4;1,590;7.1;2,468;5,982;6,329;7,587;110;0;0;19,998;89;17,536;13,929;3,607;11,883;67.8
426010;Besonders schwerer Fall des Ladendiebstahls;15,850;0.2;1,153;7.3;1,405;3,988;4,807;5,566;84;0;0;13,763;86.8;10,661;8,365;2,296;7,331;68.8
426020;Schwerer Ladendiebstahl ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB;6,626;0.1;437;6.6;1,063;1,994;1,522;2,021;26;0;0;6,235;94.1;7,955;6,505;1,450;5,430;68.3
435*00;Wohnungseinbruchdiebstahl ß 244 Abs. 1 Nr. 3, ß 244a StGB;151,265;2.4;66,960;44.3;38,733;42,224;29,396;40,905;7;0;0;25,514;16.9;17,152;14,635;2,517;7,296;42.5
435000;Wohnungseinbruchdiebstahl (ohne TWE) ß 244 Abs. 1 Nr. 3 StGB von sonstigem Gut;85,548;1.3;42,330;49.5;23,004;24,342;15,915;22,285;2;0;0;12,863;15;10,126;8,859;1,267;4,002;39.5
435020;Wohnungseinbruchdiebstahl (ohne TWE) bandenmaeﬂig ß 244a StGB;1,251;0;428;34.2;663;334;111;140;3;0;0;1,066;85.2;636;596;40;525;82.5
435400;Wohnungseinbruchdiebstahl (ohne TWE) ß 244 Abs. 1 Nr. 3 StGB von Schusswaffen;206;0;4;1.9;112;48;25;21;0;0;0;64;31.1;109;97;12;44;40.4
435500;Wohnungseinbruchdiebstahl (ohne TWE) ß 244 Abs. 1 Nr. 3 StGB von unbaren Zahlungsmitteln;1,028;0;27;2.6;263;336;176;253;0;0;0;289;28.1;392;343;49;161;41.1
435800;Wohnungseinbruchdiebstahl (ohne TWE) ß 244 Abs. 1 Nr. 3 StGB von Antiquitaeten, Kunst- und sakralen Gegenstaenden;56;0;7;12.5;16;16;8;16;0;0;0;15;26.8;25;23;2;13;52
436*00;Tageswohnungseinbruchdiebstahl ß 244 Abs. 1 Nr. 3, ß 244a StGB;63,176;1;24,164;38.2;14,675;17,148;13,161;18,190;2;0;0;11,217;17.8;8,574;7,195;1,379;4,409;51.4
436000;Tageswohnungseinbruch von sonstigem Gut;61,560;1;23,872;38.8;14,022;16,693;12,935;17,909;1;0;0;10,283;16.7;8,128;6,837;1,291;4,084;50.2
436020;Tageswohnungseinbruchdiebstahl bandenmaeﬂig ß 244a StGB;905;0;276;30.5;451;245;111;97;1;0;0;750;82.9;644;533;111;582;90.4
436400;Tageswohnungseinbruch von Schusswaffen;119;0;4;3.4;50;33;14;22;0;0;0;36;30.3;68;61;7;40;58.8
436500;Tageswohnungseinbruch von unbaren Zahlungsmitteln;564;0;11;2;144;160;100;160;0;0;0;142;25.2;173;143;30;71;41
436800;Tageswohnungseinbruch von Antiquitaeten, Kunst- und sakralen Gegenstaenden;28;0;1;3.6;8;17;1;2;0;0;0;6;21.4;11;9;2;1;9.1
440*00;Schwerer Diebstahl in/aus Boden-, Kellerraeumen und Waschkuechen;102,586;1.6;30,334;29.6;7,993;20,123;29,987;44,480;3;0;0;9,805;9.6;4,686;4,112;574;938;20
440000;Schwerer Diebstahl insg. in/aus Boden-, Kellerraeumen, Waschkuechen von sonstigem Gut;76,422;1.2;29,500;38.6;5,685;14,400;21,858;34,477;2;0;0;7,022;9.2;3,358;2,946;412;684;20.4
440010;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerraeumen, Waschkuechen von sonstigem Gut;76,094;1.2;29,337;38.6;5,609;14,345;21,785;34,353;2;0;0;6,847;9;3,297;2,891;406;663;20.1
440020;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Boden-, Kellerraeumen, Waschkuechen von sonstigem Gut;328;0;163;49.7;76;55;73;124;0;0;0;175;53.4;116;106;10;36;31
440300;Schwerer Diebstahl insg. in/aus Boden-, Kellerraeumen, Waschkuechen von Fahrraedern;26,164;0.4;834;3.2;2,308;5,723;8,129;10,003;1;0;0;2,783;10.6;1,793;1,585;208;345;19.2
440310;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerraeumen, Waschkuechen von Fahrrraedern;25,932;0.4;795;3.1;2,300;5,674;7,985;9,972;1;0;0;2,644;10.2;1,757;1,553;204;320;18.2
440320;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Boden-, Kellerraeumen, Waschkuechen von Fahrraedern;232;0;39;16.8;8;49;144;31;0;0;0;139;59.9;69;64;5;39;56.5
445*00;Schwerer Diebstahl in/aus ueberwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;14,199;0.2;2,564;18.1;4,137;3,687;2,263;4,110;2;0;0;1,340;9.4;1,594;1,504;90;487;30.6
445000;Schwerer Diebstahl insg. in/aus ueberwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut;13,960;0.2;2,514;18;4,076;3,620;2,224;4,038;2;0;0;1,302;9.3;1,544;1,455;89;468;30.3
445010;Besonders schwerer Fall des Diebstahls in/aus ueberwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut;13,747;0.2;2,474;18;4,028;3,542;2,173;4,004;0;0;0;1,223;8.9;1,459;1,375;84;415;28.4
445020;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus ueberwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut;213;0;40;18.8;48;78;51;34;2;0;0;79;37.1;112;105;7;71;63.4
445100;Schwerer Diebstahl insg. in/aus ueberwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;154;0;36;23.4;47;42;19;46;0;0;0;27;17.5;49;48;1;21;42.9
445110;Besonders schwerer Fall des Diebstahls in/aus ueberwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;146;0;35;24;45;40;17;44;0;0;0;23;15.8;35;34;1;11;31.4
445120;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus ueberwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;8;0;1;12.5;2;2;2;2;0;0;0;4;50;14;14;0;10;71.4
445500;Schwerer Diebstahl insg. in/aus ueberwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;85;0;14;16.5;14;25;20;26;0;0;0;11;12.9;22;22;0;15;68.2
445510;Besonders schwerer Fall des Diebstahls in/aus ueberwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;77;0;14;18.2;13;25;16;23;0;0;0;6;7.8;11;11;0;8;72.7
445520;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus ueberwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;8;0;0;0;1;0;4;3;0;0;0;5;62.5;11;11;0;7;63.6
450*00;Schwerer Diebstahl an/aus Kraftfahrzeugen;177,912;2.8;37,987;21.4;31,152;42,189;35,515;68,878;178;0;0;19,210;10.8;8,413;7,970;443;4,070;48.4
450000;Schwerer Diebstahl insg. an/aus Kraftfahrzeugen von sonstigem Gut;169,345;2.7;37,896;22.4;29,548;39,552;33,502;66,568;175;0;0;17,993;10.6;8,052;7,654;398;3,967;49.3
450010;Besonders schwerer Fall des Diebstahls an/aus Kraftfahrzeugen von sonstigem Gut;165,942;2.6;36,907;22.2;28,153;38,383;33,117;66,132;157;0;0;16,042;9.7;7,463;7,089;374;3,555;47.6
450020;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB an/aus Kraftfahrzeugen von sonstigem Gut;3,403;0.1;989;29.1;1,395;1,169;385;436;18;0;0;1,951;57.3;895;864;31;648;72.4
450500;Schwerer Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln;8,567;0.1;91;1.1;1,604;2,637;2,013;2,310;3;0;0;1,217;14.2;788;721;67;264;33.5
450510;Besonders schwerer Fall des Diebstahls aus Kraftfahrzeugen von unbaren Zahlungsmitteln;8,443;0.1;68;0.8;1,554;2,616;1,980;2,290;3;0;0;1,167;13.8;744;680;64;229;30.8
450520;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB aus Kraftfahrzeugen von unbaren Zahlungsmitteln;124;0;23;18.5;50;21;33;20;0;0;0;50;40.3;51;48;3;37;72.5
471000;Schwerer Diebstahl von Betaeubungsmitteln aus Apotheken;144;0;48;33.3;44;55;30;15;0;0;0;39;27.1;55;52;3;15;27.3
471010;Besonders schwerer Fall des Diebstahls von Betaeubungsmitteln aus Apotheken;139;0;47;33.8;41;54;29;15;0;0;0;35;25.2;45;42;3;10;22.2
471020;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB von Betaeubungsmitteln aus Apotheken;5;0;1;20;3;1;1;0;0;0;0;4;80;10;10;0;5;50
472000;Schwerer Diebstahl von Betaeubungsmitteln aus Arztpraxen;85;0;16;18.8;24;36;19;6;0;0;0;34;40;37;35;2;4;10.8
472010;Besonders schwerer Fall des Diebstahls von Betaeubungsmitteln aus Arztpraxen;84;0;16;19;24;36;18;6;0;0;0;34;40.5;37;35;2;4;10.8
472020;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB von Betaeubungsmitteln aus Arztpraxen;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
473000;Schwerer Diebstahl von Betaeubungsmitteln aus Krankenhaeusern;93;0;6;6.5;20;39;18;16;0;0;0;18;19.4;17;12;5;1;5.9
473010;Besonders schwerer Fall des Diebstahls von Betaeubungsmitteln aus Krankenhaeusern;92;0;6;6.5;20;39;18;15;0;0;0;18;19.6;17;12;5;1;5.9
473020;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB von Betaeubungsmitteln aus Krankenhaeusern;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
474000;Schwerer Diebstahl von Betaeubungsmitteln bei Herstellern und Groﬂhaendlern;2;0;0;0;2;0;0;0;0;0;0;1;50;4;4;0;0;0
474010;Besonders schwerer Fall des Diebstahls von Betaeubungsmitteln bei Herstellern und Groﬂhaendlern;2;0;0;0;2;0;0;0;0;0;0;1;50;4;4;0;0;0
474020;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB von Betaeubungsmitteln bei Herstellern und Groﬂhaendlern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
475000;Schwerer Diebstahl von Rezeptformularen zur Erlangung von Betaeubungsmitteln;18;0;1;5.6;4;5;5;4;0;0;0;5;27.8;5;4;1;0;0
475010;Besonders schwerer Fall des Diebstahls von Rezeptformularen zur Erlangung von Betaeubungsmitteln;18;0;1;5.6;4;5;5;4;0;0;0;5;27.8;5;4;1;0;0
475020;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB von Rezeptformularen zur Erlangung von Betaeubungsmitteln;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
490000;Schwerer Taschendiebstahl insg. von sonstigem Gut;3,403;0.1;524;15.4;160;378;560;2,296;9;0;0;1,777;52.2;1,876;1,405;471;1,728;92.1
490010;Besonders schwerer Fall des Taschendiebstahl von sonstigem Gut;2,544;0;357;14;131;315;411;1,681;6;0;0;1,264;49.7;1,289;961;328;1,174;91.1
490020;Schwerer Taschendiebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB von sonstigem Gut;859;0;167;19.4;29;63;149;615;3;0;0;513;59.7;686;500;186;652;95
490500;Schwerer Taschendiebstahl von unbaren Zahlungsmitteln;873;0;15;1.7;60;136;225;452;0;0;0;290;33.2;315;200;115;291;92.4
490510;Besonders schwerer Fall des Taschendiebstahl von unbaren Zahlungsmitteln;637;0;7;1.1;48;111;110;368;0;0;0;141;22.1;193;127;66;174;90.2
490520;Schwerer Taschendiebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB von unbaren Zahlungsmitteln;236;0;8;3.4;12;25;115;84;0;0;0;149;63.1;133;75;58;128;96.2
****00;Diebstahl insgesamt und zwar:;2,373,774;37.3;295,147;12.4;445,415;613,768;501,510;807,811;5,270;0;0;646,496;27.2;446,426;317,589;128,837;179,980;40.3
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;36,388;0.6;6,718;18.5;8,310;8,460;5,698;13,891;29;0;0;9,143;25.1;9,190;8,437;753;3,605;39.2
***200;Diebstahl insgesamt von Mopeds und Kraftraedern einschl. unbefugte Ingebrauchnahme;23,245;0.4;2,935;12.6;4,958;6,925;5,132;6,216;14;0;0;4,942;21.3;4,895;4,685;210;858;17.5
***300;Diebstahl insgesamt von Fahrraedern einschl. unbefugte Ingebrauchnahme;332,486;5.2;6,746;2;52,880;97,439;75,225;106,732;210;0;0;29,172;8.8;23,784;21,923;1,861;7,973;33.5
***400;Diebstahl insgesamt von Schusswaffen;767;0;42;5.5;346;207;110;104;0;0;0;281;36.6;401;348;53;128;31.9
***500;Diebstahl insgesamt von unbaren Zahlungsmitteln;140,907;2.2;838;0.6;12,314;25,145;33,240;69,605;603;0;0;11,025;7.8;10,173;7,775;2,398;3,983;39.2
***700;Diebstahl insgesamt von/aus Automaten;18,090;0.3;4,253;23.5;5,053;5,535;3,911;3,579;12;0;0;3,686;20.4;3,396;3,094;302;1,147;33.8
***800;Diebstahl insgesamt von Antiquitaeten, Kunst- und sakralen Gegenstaenden;1,483;0;171;11.5;497;364;197;423;2;0;0;308;20.8;383;316;67;95;24.8
*05*00;Diebstahl insgesamt in/aus Banken, Sparkassen, Postfilialen und -agenturen und dgl.;4,557;0.1;685;15;1,232;1,298;926;1,001;100;0;0;1,836;40.3;1,393;984;409;396;28.4
*10*00;Diebstahl insgesamt in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen;123,117;1.9;31,027;25.2;36,423;35,347;23,093;28,221;33;0;0;25,005;20.3;21,073;18,183;2,890;5,813;27.6
*15*00;Diebstahl insgesamt in/aus Gaststaetten, Kantinen, Hotels und Pensionen;58,346;0.9;8,060;13.8;10,376;11,725;11,440;24,795;10;0;0;9,744;16.7;9,622;8,242;1,380;3,842;39.9
*25*00;Diebstahl insgesamt in/aus Kiosken, Warenhaeusern, Verkaufsraeumen, Selbstbedienungslaeden, Schaufenstern, Schaukaesten und Vitrinen darunter:;446,572;7;26,538;5.9;61,933;129,865;109,817;144,541;416;0;0;357,929;80.2;272,611;178,477;94,134;123,094;45.2
*26*00;Ladendiebstahl insgesamt;378,448;5.9;10,549;2.8;47,062;110,771;95,072;125,146;397;0;0;342,788;90.6;261,922;169,996;91,926;118,945;45.4
*35*00;Diebstahl insgesamt in/aus Wohnungen;204,667;3.2;69,663;34;53,029;57,269;40,041;54,311;17;0;0;50,473;24.7;41,608;30,939;10,669;13,029;31.3
*40*00;Diebstahl insgesamt in/aus Boden-, Kellerraeumen und Waschkuechen;114,365;1.8;31,070;27.2;10,294;23,905;33,130;47,030;6;0;0;11,831;10.3;6,687;5,699;988;1,300;19.4
*45*00;Diebstahl insgesamt in/aus ueberwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;24,816;0.4;2,870;11.6;7,478;6,394;4,020;6,895;29;0;0;2,732;11;3,330;3,134;196;1,021;30.7
